,Date,User,Tweet
1981,2017-12-08 16:16:16+00:00,imspecialoffer,I Kissed Insulin Goodbye - The Ultimate Diabetic Meal Plan That Puts Diabetes In Reverse. Affiliate Tools Page: https://t.co/Hh3N2Uitlh https://t.co/JqsGDWQ9ns
1982,2017-12-08 16:07:14+00:00,michaelzand,Immunotherapy May Reverse Type 1 Diabetes â€“ Specialty Pharmacy Times https://t.co/7m3DgAQHky
1983,2017-12-08 16:07:12+00:00,ZandCell,Immunotherapy May Reverse Type 1 Diabetes â€“ Specialty Pharmacy Times https://t.co/Rn5ikpBbXA
1984,2017-12-08 16:01:22+00:00,JVOffers,I Kissed Insulin Goodbye - The Ultimate Diabetic Meal Plan That Puts Diabetes In Reverse. Affiliate Tools Page: https://t.co/XwA8ex4W4X https://t.co/e5A83G6QAX
1985,2017-12-08 16:00:28+00:00,tanyaspencer113,#reversediabetes now âž¤ https://t.co/9PTc6qwLem â™¥ Diabetes drug and aspirin boosts cancer drug effectiveness | Daily ... - Daily Mail â™¥ #diabetes #diabetescure
1986,2017-12-08 16:00:28+00:00,tanyaspencer113,#reversediabetes now âž¤ https://t.co/9PTc6qwLem â™¥ A low calorie diet reversed diabetes in half of patients | Daily Mail ... - Daily Mail â™¥ #diabetes #diabetescure
1987,2017-12-08 15:59:28+00:00,ikecip,More proof a low-calorie diet can effectively reverse type 2 diabetes https://t.co/OF6Oh1Vb0y via @nwtls
1988,2017-12-08 15:54:29+00:00,HealthVings,Intense weight control can reverse Type 2 diabetes: Lancet study - The Indian Express https://t.co/9FGNQtC0NM #diabetes #vingscommunity #news
1989,2017-12-08 15:48:03+00:00,Pepvax,Immunotherapy May Reverse Type 1 Diabetes - Specialty Pharmacy Times https://t.co/CAqJaLbjdz
1990,2017-12-08 15:46:19+00:00,drpvmayer,"Radical diet can reverse type 2 diabetes, new study shows https://t.co/BtKvPHW2z3"
1991,2017-12-08 15:44:26+00:00,HealthVings,The 3-week cure: Book presents 21-day challenge to reverse diabetes - Hindustan Times https://t.co/XdJ0JwoRDO #diabetes #vingscommunity #news
1992,2017-12-08 15:40:10+00:00,tanyaspencer113,#reversediabetes now âž¤ https://t.co/9PTc6qwLem â™¥ Immunotherapy May Reverse Type 1 Diabetes - Specialty Pharmacy Times â™¥ #diabetes #diabetescure
1993,2017-12-08 15:40:07+00:00,msolution,Intense weight control can reverse Type 2 diabetes: Lancet study https://t.co/Q8UXgtAKn8
1994,2017-12-08 15:25:21+00:00,Droidgist,we are here to help you reverse your diabetes safely and effectively
1995,2017-12-08 15:23:31+00:00,diabetes_the,"Diabetes: 6 Action Steps to Conquer Diabetes: Overcome Obstacles, Visualize Health, Achieve Goals, Conquer Diabetes (Reverse Diabetes, Type 2 Diabetes, Blood Sugar, S.M.A.R.T Goals Book 1) by Kent Lofley https://t.co/KzvXudGEkG"
1996,2017-12-08 15:21:39+00:00,DemarcioWash,Setting a #Goal to #Reverse Type 2 #Diabetes - ConscienHealth | @scoopit https://t.co/S7xwyXVs0U     #Obesity#Health
1997,2017-12-08 15:12:23+00:00,AltWaysToHeal,"IT IS POSSIBLE ToÂ 
REVERSE Your #Type2Diabetes 
Easily, Cheaply, from Home! 
https://t.co/he53jZrpZSÂ 
#ReverseDiabetes https://t.co/5cHrEmJkTH"
1998,2017-12-08 15:02:13+00:00,Healthy4LifeDoc,"Study suggests more dairy consumption could lower risk of prediabetes, diabetes https://t.co/cByqK63oWB #insulin #ReversedType2Diabetes #Statins  #Type2Diabetes #ReverseDiabetes #ReverseType2Diabetes #CureDiabetes #CureType2Diabetes #Type2DiabetesDiagnosis"
1999,2017-12-08 14:55:04+00:00,MonarchMedSuply,GP based weight loss programme can reverse type 2 diabetes - The BMJ https://t.co/180oS7Sze5 via @nuzzel
2000,2017-12-08 14:51:17+00:00,diabetex,meal plan can help reverse diabetes
2001,2017-12-08 14:33:41+00:00,MindoftheMan,"""REVERSE DIABETES TODAY"" - Your Diabetes Cure https://t.co/pyIEPlULMb"
2002,2017-12-08 14:13:28+00:00,samzeb,Love this! A startup looking for a way to reverse type 1 diabetes just raised $114 million https://t.co/rNuhRyUMV9 via @SciInsider
2003,2017-12-08 14:06:11+00:00,BodyReSetType2,"Our worldâ€™s leading doctors now reveal how to quickly reverse diabetes, using this breakthrough program.Grab this Nobel Prize winning program today at https://t.co/SPsNoG2sdm
#diet #diabetics #health #reversediabetes #type2diabetes #diabetestype2 #T2D #D2T #like4like #follo4follo https://t.co/52VBVyhiZ3"
2004,2017-12-08 13:50:20+00:00,simantini,Fasting-mimicking diet may reverse diabetes  https://t.co/Lg5fArJNX5
2005,2017-12-08 13:46:03+00:00,chelseanaismit2,#reversediabetes now âž¤ https://t.co/SKOSQjSUNa â™¥ Natural Remedies to Remove Pregnancy Stretch Marks â™¥ #diabetes #diabetescure
2006,2017-12-08 13:44:09+00:00,marguerite3636d,#reversediabetes now âž¤ https://t.co/PDEsqoaou8 â™¥ Natural Remedies to Remove Pregnancy Stretch Marks â™¥ #diabetes #diabetescure
2007,2017-12-08 13:43:30+00:00,RacheleHanani,#reversediabetes [video] âž¤ https://t.co/cilq5fVGMq â™¥ Natural Remedies to Remove Pregnancy Stretch Marks â™¥ #diabetes #diabetescure
2008,2017-12-08 13:43:12+00:00,VidiaFlowers,#reversediabetes now âž¤ https://t.co/0P1WEdwRQr â™¥ Natural Remedies to Remove Pregnancy Stretch Marks â™¥ #diabetes #diabetescure
2009,2017-12-08 13:43:07+00:00,diabetescure69,#reversediabetes - https://t.co/mJWDZodL3x - Natural Remedies to Remove Pregnancy Stretch Marks
2010,2017-12-08 13:42:11+00:00,tanyaspencer113,#reversediabetes now âž¤ https://t.co/9PTc6qwLem â™¥ Natural Remedies to Remove Pregnancy Stretch Marks â™¥ #diabetes #diabetescure
2011,2017-12-08 13:39:16+00:00,newsmild,Low-calorie diet shown to reverse type 2 diabetes: Type 2 diabetes may not have to lastâ€¦ https://t.co/ClpVCLsW9n
2012,2017-12-08 13:22:00+00:00,mwohlmuth,"Radical diet can reverse type 2 diabetes, new study shows https://t.co/FTOOTCZvxF"
2013,2017-12-08 13:22:00+00:00,Healthy4LifeDoc,"Reverse Type 2 Diabetes.  Free Dinner Seminar, 12/11 at the Olive Garden in Brea.  Limited Seats Available. Register Today!    #Type2Diabetes #ReverseDiabetes #A1C #T2D #CureType2Diabetes #CureDiabetes #Socal #SanDiego https://t.co/HnvYXr0jxA"
2014,2017-12-08 13:05:39+00:00,RacheleHanani,"#reversediabetes now âž¤ https://t.co/cilq5fVGMq â™¥ Choose Your Meter Wisely â™¥ #diabetes #diabetescure By Gary Scheiner MS, CDE These days, there is a lot of emphasis on accuracy, particularly when it comes to continuous glucose monitors (and their ability to match blood glucoâ€¦"
2015,2017-12-08 13:04:12+00:00,chelseanaismit2,"#reversediabetes now âž¤ https://t.co/SKOSQjSUNa â™¥ Choose Your Meter Wisely â™¥ #diabetes #diabetescure By Gary Scheiner MS, CDE These days, there is a lot of emphasis on accuracy, particularly when it comes to continuous glucose monitors (and their ability to match blood glucoâ€¦"
2016,2017-12-08 13:02:10+00:00,skiales,"Y ðŸ‡ºðŸ‡¸'s cudn't do this! .@statnews  .@realDonaldTrump Radical diet can reverse type 2 diabetes, new study  https://t.co/HQEhN1kkZR"
2017,2017-12-08 13:01:51+00:00,marguerite3636d,"#reversediabetes now âž¤ https://t.co/PDEsqoaou8 â™¥ Choose Your Meter Wisely â™¥ #diabetes #diabetescure By Gary Scheiner MS, CDE These days, there is a lot of emphasis on accuracy, particularly when it comes to continuous glucose monitors (and their ability to match blood glucoâ€¦"
2018,2017-12-08 12:59:05+00:00,Pro_Bharati,@DiabetesUK Hope you can use this low calorie study to reverse diabetes to accelerate @WHO  plans feame policies to reduce calories and increase veg/fruit in processed food to combat NCD.  @BBC @guardian @durgeshjhaTOI
2019,2017-12-08 12:47:10+00:00,jelouw,"""In a New Study, Researchers Claim Theyâ€™ve Found a Way to Reverse Type 2 Diabetes"" https://t.co/TPBKwpG5dT #tech #feedly"
2020,2017-12-08 12:45:11+00:00,LongevityMD,#Longevity Coaching Tip Oâ€™ the Day-Another study showing losing weight can reverse type 2 diabetes. https://t.co/fae5FTcECV
2021,2017-12-08 12:37:36+00:00,diabetex,diabetes Therapy using our powerful formulas can help reverse your diabetes safely and effectively
2022,2017-12-08 12:32:16+00:00,Pro_Bharati,From our experience people are willing to follow low calorie diet for long if it's real food and filling.  #Grain2Green is happiest way to stay low calorie &amp; reverse #diabetes https://t.co/6ddLBeADAH
2023,2017-12-08 12:00:31+00:00,fixmydiabetes,"Reverse all traces of diabetes, naturally bringing your blood sugar levels down to non-diabetic levels. CLICK HERE &gt; https://t.co/HEk9LiNf85"
2024,2017-12-08 11:36:01+00:00,protribune,This New Diet Can Reverse Type 2 Diabetes #EatClean #Fit #FitFood #fitness #GetHealthyâ€¦ https://t.co/tOTSEO8tdy https://t.co/jOPD7kjsBp
2025,2017-12-08 11:35:11+00:00,CyberAnonymous,"IBTimes: The CRISPR gene tool allows scientists to reverse diabetes and kidney disease in a mice
https://t.co/xw0ULyQoz3 https://t.co/39SI7DTev3"
2026,2017-12-08 11:30:29+00:00,IBTimes,"The CRISPR gene tool allows scientists to reverse diabetes and kidney disease in a mice
https://t.co/hA0IztofuJ https://t.co/ExkoDZkocf"
2027,2017-12-08 11:16:19+00:00,DrAlmeamar,"Radical diet can reverse type 2 diabetes, new study shows https://t.co/81F7c45Jnr"
2028,2017-12-08 11:13:32+00:00,CCHHealth,Setting a Goal to Reverse Type 2 #Diabetes https://t.co/cvIm7RpoWi
2029,2017-12-08 11:07:24+00:00,songyodrungruek,"How To Make Bittergourd Tea To Reverse Diabetes, Stop Gout Or Lower Blood Pressure! https://t.co/uRcTLoue6k https://t.co/W4z4M8awmL"
2030,2017-12-08 10:48:12+00:00,RacheleHanani,#reversediabetes [video] âž¤ https://t.co/cilq5fVGMq â™¥ Treat Diabetes - Easy and Simple Home Made Remedies To Cure Diabetes â™¥ #diabetes #diabetescure
2031,2017-12-08 10:48:07+00:00,VidiaFlowers,#reversediabetes now âž¤ https://t.co/0P1WEdwRQr â™¥ Treat Diabetes - Easy and Simple Home Made Remedies To Cure Diabetes â™¥ #diabetes #diabetescure
2032,2017-12-08 10:48:04+00:00,diabetescure69,#reversediabetes - https://t.co/mJWDZodL3x - Treat Diabetes - Easy and Simple Home Made Remedies To Cure Diabetes
2033,2017-12-08 10:47:11+00:00,tanyaspencer113,#reversediabetes now âž¤ https://t.co/9PTc6qwLem â™¥ Treat Diabetes - Easy and Simple Home Made Remedies To Cure Diabetes â™¥ #diabetes #diabetescure
2034,2017-12-08 10:46:07+00:00,chelseanaismit2,#reversediabetes now âž¤ https://t.co/SKOSQjSUNa â™¥ Treat Diabetes - Easy and Simple Home Made Remedies To Cure Diabetes â™¥ #diabetes #diabetescure
2035,2017-12-08 10:30:11+00:00,santoshmaharshi,"Radical diet can reverse type 2 diabetes, new study shows https://t.co/fGQmhCeesx"
2036,2017-12-08 10:24:08+00:00,tips_wl,"Checkout latest News post : Weight Loss Really Can Reverse Diabetes, New Study Finds - TIME https://t.co/gVSdL7Gkn8"
2037,2017-12-08 10:09:05+00:00,affiliateforce1,"How to reverse diabetes type 2 naturally-Reverse Diabetes - How to Reverse Type 2 Diabetes - YouTube
https://t.co/pNYhDAGms2"
2038,2017-12-08 09:49:06+00:00,AdamJBall,"Radical diet can reverse type 2 diabetes, new study shows https://t.co/UiDOFHJb1t"
2039,2017-12-08 09:28:15+00:00,DietingForLife,#Exercise and #diet can help prevent or even totally reverse metabolic conditions like diabetes and cardiovascular disease.
2040,2017-12-08 09:22:41+00:00,Oliviatip6,DIABETIC REVELATION SCAM - REVERSE THE EFFECTS DIABETES ACCORDING TO THE... https://t.co/jEElvAu5yX qua @YouTube #williamtip #DIABETIC REVELATION SCAM
2041,2017-12-08 09:00:30+00:00,healthandbueaut,How to Reverse Diabetes Naturally | Diabetes Cure Treatment https://t.co/Ti8IpJVsT6
2042,2017-12-08 08:50:18+00:00,DiabetesTipline,"4 Lifestyle Changes that Help Reverse Diabetes Symptoms 
https://t.co/LVWmJ3Ixcg
#stress #healthtips #lifestyle"
2043,2017-12-08 08:40:13+00:00,tanyaspencer113,#reversediabetes now âž¤ https://t.co/9PTc6qwLem â™¥ CRISPR breakthrough treats diseases like diabetes without cutting DNA - New Atlas â™¥ #diabetes #diabetescure
2044,2017-12-08 08:30:47+00:00,tanyaspencer113,#reversediabetes now âž¤ https://t.co/9PTc6qwLem â™¥ Lose Weight And You Can Reverse Your Diabetes: Expert Opinion - Doctor NDTV â™¥ #diabetes #diabetescure
2045,2017-12-08 08:18:16+00:00,VidiaFlowers,#reversediabetes now âž¤ https://t.co/0P1WEdOsHZ â™¥ Stevia Leaves Liquid For Cure Diabetes Permanently â™¥ #diabetes #diabetescure
2046,2017-12-08 08:18:13+00:00,diabetescure69,#reversediabetes - https://t.co/mJWDZovlV5 - Stevia Leaves Liquid For Cure Diabetes Permanently
2047,2017-12-08 08:10:18+00:00,tanyaspencer113,#reversediabetes now âž¤ https://t.co/9PTc6qOm5U â™¥ Study: Radical Diet Can Reverse Type 2 Diabetes - Sci-Tech Today â™¥ #diabetes #diabetescure
2048,2017-12-08 08:08:22+00:00,RacheleHanani,#reversediabetes [video] âž¤ https://t.co/cilq5fE5nQ â™¥ Stevia Leaves Liquid For Cure Diabetes Permanently â™¥ #diabetes #diabetescure
2049,2017-12-08 08:07:15+00:00,tanyaspencer113,#reversediabetes now âž¤ https://t.co/9PTc6qOm5U â™¥ Stevia Leaves Liquid For Cure Diabetes Permanently â™¥ #diabetes #diabetescure
2050,2017-12-08 08:04:07+00:00,marguerite3636d,#reversediabetes now âž¤ https://t.co/PDEsqorZlG â™¥ Stevia Leaves Liquid For Cure Diabetes Permanently â™¥ #diabetes #diabetescure
2051,2017-12-08 08:01:59+00:00,chelseanaismit2,#reversediabetes now âž¤ https://t.co/SKOSQkavEI â™¥ Stevia Leaves Liquid For Cure Diabetes Permanently â™¥ #diabetes #diabetescure
2052,2017-12-08 08:00:02+00:00,Drugdu,"Weight Loss Really Can Reverse Diabetes, New Study Finds. #Medical #health #diabetes #Type2Diabetes #weightloss https://t.co/rcRTHJZ3p6 https://t.co/42i1Nw2tTM"
2053,2017-12-08 07:13:05+00:00,3300,"Top story: Radical diet can reverse type 2 diabetes, new study shows | Society â€¦ https://t.co/XFCC0QZOcb, see more https://t.co/5qe41GIazB"
2054,2017-12-08 07:10:12+00:00,NicholausPeter1,"Radical diet can reverse type 2 diabetes, new study shows https://t.co/FIiSisDvUD"
2055,2017-12-08 07:00:03+00:00,TON_India,"Diabetes is not a disease, know the ways to reverse it naturally â€“ Trending Online Now https://t.co/aIewClHxN9"
2056,2017-12-08 06:38:25+00:00,diabetescure69,"#reversediabetes â™¥ https://t.co/mJWDZovlV5 â™¥ Reversing Diabetes Is Possible Through Weight Loss, Study Finds ... - Everyday Health, Inc. (blog)"
2057,2017-12-08 06:14:22+00:00,TaciteData,"Radical diet can reverse type 2 diabetes, new study shows https://t.co/HBP3ydBDvk"
2058,2017-12-08 06:04:02+00:00,Healthy4LifeDoc,Is #Type2Diabetes Reversible?  Check out the latest news on our blog. https://t.co/6rTmjw1jNg #insulin #ReversedType2Diabetes #Statins  #Type2Diabetes #ReverseDiabetes #ReverseType2Diabetes #CureDiabetes #CureType2Diabetes #Type2DiabetesDiagnosis https://t.co/5S7BB67yTx
2059,2017-12-08 06:03:01+00:00,hooheals,"You can reverse diabetes, but you have to lose a lot of weight https://t.co/FTJ89bZrGt #health #healthcare #nutrition"
2060,2017-12-08 05:36:28+00:00,isgroupsrl,"Radical diet can reverse type 2 diabetes, new study shows https://t.co/1ULJ5uTqJu #security isgroupsrl"
2061,2017-12-08 05:33:49+00:00,latest_is,"Radical diet can reverse type 2 diabetes, new study shows | Society | The Guardian https://t.co/i6NFyM6Gpe"
2062,2017-12-08 05:30:00+00:00,India_AE,"Did you know you can reverse Type 2 diabetes with a wholesome vegan diet?

SHARAN has helped many people in India reverse their diabetes. Read more here: https://t.co/jxnnaAcI5c https://t.co/bNgnc7RmVN"
2063,2017-12-08 05:03:59+00:00,newsyc300,"Radical diet can reverse type 2 diabetes, new study shows https://t.co/hDRSjJPEPZ (https://t.co/Bnsyr9J8Hq)"
2064,2017-12-08 05:03:36+00:00,ayanpwyll,"Radical diet can reverse type 2 diabetes, new study shows https://t.co/heaY42uR25"
2065,2017-12-08 04:08:02+00:00,Healthy4LifeDoc,Mary Poppins was an Enabler https://t.co/sBe6kWVysB #insulin #ReversedType2Diabetes #Statins  #Type2Diabetes #ReverseDiabetes #ReverseType2Diabetes #CureDiabetes #CureType2Diabetes #Type2DiabetesDiagnosis https://t.co/VjD9Rum0md
2066,2017-12-08 03:55:12+00:00,tanyaspencer113,"#reversediabetes now âž¤ https://t.co/9PTc6qwLem â™¥ Weight Loss Really Can Reverse Diabetes, New Study Finds - TIME â™¥ #diabetes #diabetescure"
2067,2017-12-08 03:32:02+00:00,Drugdu,"Weight Loss Really Can Reverse Diabetes, New Study Finds. #Medical #health #diabetes #Type2Diabetes #weightloss https://t.co/xFwB58Hw65 https://t.co/k35llMHX0M"
2068,2017-12-08 03:25:28+00:00,Fitness_Caution,"(The Diabetes Cure: The 5-Step Plan to Eliminate Hunger, Lose Weight, and Reverse...) has been published on Fi ... - https://t.co/Kd9MWjSKyb https://t.co/zwVSskej0a"
2069,2017-12-08 03:15:06+00:00,Aldringhambooks,The Diabetes Solution: Control Type 2 Diabetes and Reverse Prediabetes - with 100 recipes.  By Jorge E. Rodriguez https://t.co/IZMlwe1ZBS
2070,2017-12-08 03:00:44+00:00,tanyaspencer113,"#reversediabetes now âž¤ https://t.co/9PTc6qwLem â™¥ Weight Can In Fact Reverse Type 2 Diabetes, Study Shows - Yahoo News â™¥ #diabetes #diabetescure"
2071,2017-12-08 02:54:06+00:00,tips_wl,Checkout latest News post : Losing weight can actually reverse type 2 diabetes without medication - Times Now https://t.co/InZysHW5o8
2072,2017-12-08 02:10:29+00:00,tanyaspencer113,#reversediabetes now âž¤ https://t.co/9PTc6qwLem â™¥ Sinclair Cares: Diabetes - WPEC â™¥ #diabetes #diabetescure
