,Date,User,Tweet,,,,,
11235,2011-04-28 02:21:02+00:00,classifiedads8,"REVERSE Heart Disease, Cancer, Diabetes, and more... WITHOUT Drugs!! (Fairfield): Do you know anyone with  High ... http://bit.ly/kOYwOf",,,,,
11236,2011-04-28 01:10:08+00:00,HypothyroidismT,What Type of Diet May Reverse Diabetic Kidney Failure?: Diabetes is the most common cause of kidney failure in t... http://bit.ly/mTE9s9,,,,,
11237,2011-04-28 01:10:08+00:00,EndDiabetesNow,What Type of Diet May Reverse Diabetic Kidney Failure?: Diabetes is the most common cause of kidney failure in t... http://bit.ly/mTE9s9,,,,,
11238,2011-04-28 00:28:45+00:00,ruslan124,Tomorrow is the start of an experiment to try and reverse my recently diagnosed diabetes. The Raw diet for 30 days.,,,,,
11239,2011-04-27 23:15:00+00:00,TodaysDiabetes,#Reverse your Type 2 #Diabetes with #Treatment! http://vltb.com/3eadcf60?16957,,,,,
11240,2011-04-27 22:33:51+00:00,bwilson1656,#Diabetes Proper Diet Exercise Reverse Diabetes http://www.associatedcontent.com/article/7871884/diabetes_how_proper_diet_and_exercise.html,,,,,
11241,2011-04-27 22:19:52+00:00,irwand4,Reverse Type 2 Diabetes in 10 Steps Ebook: Explains the real root causes of Type 2 diabetes and how to reverse/c... http://bit.ly/mB0F5L,,,,,
11242,2011-04-27 22:00:16+00:00,HealthFacts101,"High fat diet: Ketogenic diet reverses kidney damage from diabetes ...: A high-fat ""ketogenic"" diet may reverse ... http://bit.ly/lWYPky",,,,,
11243,2011-04-27 22:00:16+00:00,GetFit101,"High fat diet: Ketogenic diet reverses kidney damage from diabetes ...: A high-fat ""ketogenic"" diet may reverse ... http://bit.ly/lWYPky",,,,,
11244,2011-04-27 17:08:46+00:00,optgreenservice,#qi detected that my body is developing #diabetes. I am so blessed to catch this early and reverse the effects. #preventativemedicine,,,,,
11245,2011-04-27 16:10:50+00:00,NeferNana,"8 oz non fat fruit or plain yoghurt
8 oz non fat plainyoghurt+1/2 cup mixed berries 
#under200cal #reversediabetes #weightloss #health",,,,,
11246,2011-04-27 14:51:15+00:00,DiabetesType2,Mayo Clinic: Broccoli May Reverse Fatal Diabetes Complications. the people in Mayo saved my life twice. http://bit.ly/chf9NH,,,,,
11247,2011-04-27 11:25:14+00:00,leeshasdiet,"High fat diet: Ketogenic diet reverses kidney damage from diabetes ...: A high-fat ""ketogenic"" diet may reverse ... http://bit.ly/hyhyYe",,,,,
11248,2011-04-27 06:03:56+00:00,Nathealings,"Reverse Diabetes in 30 days 
http://fitnessnectar.com/blog/index.php/2010/07/28/title_8",,,,,
11249,2011-04-27 05:24:21+00:00,ChristyMcMichel,"High fat diet: Ketogenic diet reverses kidney damage from diabetes ...: A high-fat ""ketogenic"" diet may reverse the kidney damage cau...",,,,,
11250,2011-04-27 05:00:16+00:00,AdrianKearn,"High fat diet: Ketogenic diet reverses kidney damage from diabetes ...: A high-fat ""ketogenic"" diet may reverse ... http://bit.ly/gWveP9",,,,,
11251,2011-04-27 03:38:04+00:00,bosh,"@__kerri Never did come up with a single person whose #diabetes @ReadersDigest managed to reverse. Not 1. 18 days asking, if you're counting",,,,,
11252,2011-04-27 03:29:08+00:00,bosh,@AbbyBayer @__kerri How many naturalists/reverse-diabetes-ics/readersdigest-ists do you think will spam us now?,,,,,
11253,2011-04-27 01:54:59+00:00,ADAsandiego,"A high-fat ""ketogenic"" diet may reverse the kidney damage caused by diabetes. Really? http://tiny.ly/ajvy",,,,,
11254,2011-04-27 01:31:48+00:00,michaelhutch66,2.13 Death to Diabetes (Reverse/Cure T2 Diabetes) 2.13 Lecture http://diabetes-your-blood-sugar-india.com/Blog/?p=29993,,,,,
11255,2011-04-26 23:32:52+00:00,SOYOCA01,Low Carbohydrate Diet May Reverse Kidney Damage In Diabetes: http://fat.loss4idiots.com/low-carbohydrate-diet-may-reverse-kidney-damage-...,,,,,
11256,2011-04-26 22:23:26+00:00,WTFructose,RT @__kerri Oh eff you @readersdigest Reverse Diabetes @ the checkout. Let my pals in the #DOC know when the REAL cure is found. #diabetes,,,,,
11257,2011-04-26 22:18:56+00:00,kerriYWG,Oh eff you @readersdigest Reverse Diabetes at the checkout.  Let my pals in the #DOC know when the REAL cure is found. #diabetes,,,,,
11258,2011-04-26 21:04:03+00:00,CalLifeVitamins,Low Carbohydrate Diet May Reverse Kidney Failure in People with Diabetes â€“ Animal Study:http://v.itam.in/zx,,,,,
11259,2011-04-26 20:21:08+00:00,My__Health,Diet 'can reverse kidney failure' in mice with diabetes http://nxy.in/rhe01,,,,,
11260,2011-04-26 20:00:41+00:00,michaelhutch66,"2. Medical Conference: Beat, Reverse, Cure Type 2 Diabetes Naturally http://diabetes-your-blood-sugar-australia.com/Blog/?p=29015",,,,,
11261,2011-04-26 20:00:07+00:00,TodaysDiabetes,#Reverse your Type 2 #Diabetes with #Treatment! http://vltb.com/3eadcf60?16790,,,,,
11262,2011-04-26 19:45:04+00:00,fromABroad,Can Lifestyle Changes Reverse Chronic Illness?  by Priya Advani via @HuffingtonPost http://ow.ly/4HlSe #diabetes #Type2 RT @PureEssenceLabs,,,,,
11263,2011-04-26 19:23:13+00:00,burnfat_fast,BBC News Dietcan reverse kidney failure in mice with diabetes http://bit.ly/hGD9L9,,,,,
11264,2011-04-26 18:52:23+00:00,prisanne,"A must see for anyone with diabetes, or family.  Reverse Diabetes in 30 days http://www.rawfor30days.com/RawFor30/2011_rd_action.html",,,,,
11265,2011-04-26 18:43:05+00:00,marketsecret,How to Reverse type 2 Diabetes  http://www.canuckclicks.com/7263,,,,,
11266,2011-04-26 18:35:20+00:00,Jeff_Hopkins,"RT @ColetteWeston: Thanks,  did you see this?? BBC News - Diet 'can reverse kidney failure' in mice with diabetes - http://bbc.in/guedI2",,,,,
11267,2011-04-26 18:34:34+00:00,Jeff_Hopkins,BBC News - Diet 'can reverse kidney failure' in mice with diabetes: http://bbc.in/g8xb0N @robbwolf @balancedbites,,,,,
11268,2011-04-26 18:24:55+00:00,ColetteWeston,@Jeff_Hopkins did you see this?? BBC News - Diet 'can reverse kidney failure' in mice with diabetes - http://bbc.in/guedI2,,,,,
11269,2011-04-26 17:30:03+00:00,PureEssenceLabs,Can Lifestyle Changes Reverse Chronic Illness?  by Priya Advani via @HuffingtonPost http://ow.ly/4Hm0Z #diabetes #Type2 #hypertension,,,,,
11270,2011-04-26 17:28:07+00:00,BobAlpi,@auroracita Would that your mice could cure diabetes and reverse the systemic collapse caused by 40 years of the disease. #someday,,,,,
11271,2011-04-26 16:49:06+00:00,mindbodysoul222,Reverse diabetes in 30 days: http://t.co/zqWQaIM via @youtube,,,,,
11272,2011-04-26 15:42:03+00:00,DiabetesType2,"If You are interrested in working To Reverse Type 2 Diabetes, Take This Quick Quiz . http://bit.ly/eeog6O",,,,,
11273,2011-04-26 15:00:32+00:00,seraphmic,Ketogenic Diet could Reverse Diabetes-Related Kidney Damage http://bit.ly/dWNp3Z ketogenic diet,,,,,
11274,2011-04-26 15:00:30+00:00,lionleovf,ketogenic diet http://bit.ly/dWNp3Z :O Ketogenic Diet could Reverse Diabetes-Related Kidney Damage,,,,,
11275,2011-04-26 15:00:12+00:00,EINDietNews,"Diet 'Can Reverse Kidney Failure' in Mice With Diabetes, Scientists Say http://r.einnews.com/aM25aq",,,,,
11276,2011-04-26 11:48:20+00:00,DrSampyRoy,RT @Flipbooks: Diet 'Can Reverse Kidney Failure' in Mice With #Diabetes (BBC) http://dld.bz/X9vX #Health #News,,,,,
11277,2011-04-26 11:36:19+00:00,Amanda_Stoel,BBC News - Diet 'can reverse kidney failure' in mice with diabetes - http://bbc.in/guedI2,,,,,
11278,2011-04-26 11:07:02+00:00,rahuljain_,Diet â€˜can reverse kidney failureâ€™ in mice with diabetes http://yourdailyupdateblog.com/?p=18197,,,,,
11279,2011-04-26 11:07:01+00:00,yourdailyupdate,Diet â€˜can reverse kidney failureâ€™ in mice with diabetes http://yourdailyupdateblog.com/?p=18197,,,,,
11280,2011-04-26 10:45:50+00:00,toptwentytweets,Diet 'can reverse kidney failure' in mice with diabetes - http://bbc.in/guedI2,,,,,
11281,2011-04-26 10:44:28+00:00,drwiam,"Low carb diet, may reverse kidney damage in people with diabetes, a new study",,,,,
11282,2011-04-26 10:39:10+00:00,Healthcareea,BBC News - Diet 'can reverse kidney failure' in mice with diabetes - http://bbc.in/guedI2,,,,,
11283,2011-04-26 10:28:28+00:00,PeakT,Reverse diabetes? Is it possible? Here is how: http://tinyurl.com/4zo6nys,,,,,
11284,2011-04-26 09:55:41+00:00,FatAttack,Diet 'can reverse kidney failure' in mice with diabetes http://bbc.in/fVxTUp #health #news #diet #wellbeing,,,,,
11285,2011-04-26 09:23:00+00:00,HowToAnything,"http://t.co/5NgN2ct Simply Raw.....
Free Video Series
Reverse Diabetes in 30 Days!
Today is the 3rd Annual Reversing Diabetes Action Day",,,,,
11286,2011-04-26 08:52:03+00:00,DalepakFoods,Diet 'can reverse kidney failure' in mice with diabetes: http://bbc.in/gPcUnF,,,,,
11287,2011-04-26 07:52:13+00:00,michaelhutch66,Diabetic Diet -- To Beat & Reverse Type 2 Diabetes http://diabetes-your-blood-sugar-australia.com/Blog/?p=29007,,,,,
11288,2011-04-26 06:42:30+00:00,DuchessOfKits,"Reverse Lent: will only eat chocolate. Watch the pounds melt off, just in time for wedding crashing. Plus, I hear diabetes is en vogue.",,,,,
11289,2011-04-26 06:34:11+00:00,janemglobio,Thats a lot of fat - BBC News - Diet 'can reverse kidney failure' in mice with diabetes - http://bbc.in/guedI2,,,,,
11290,2011-04-26 06:26:15+00:00,Nathealings,"Reverse Diabetes in 30 days 
http://fitnessnectar.com/blog/index.php/2010/07/28/title_8",,,,,
11291,2011-04-26 06:24:31+00:00,vaviildu,BBC News - Diet 'can reverse kidney failure' in mice with #diabetes - http://bbc.in/guedI2,,,,,
11292,2011-04-26 06:22:04+00:00,VIQTUR,BBC News - Diet 'can reverse kidney failure' in mice with diabetes http://t.co/gU9OTRa,,,,,
11293,2011-04-26 05:51:17+00:00,DiabetesBuzz9,RT @SBNAWellness BBC News - Diet 'can reverse kidney failure' in mice with diabetes http://t.co/n24OLXY,,,,,
11294,2011-04-26 05:47:43+00:00,InstantWellness,BBC News - Diet 'can reverse kidney failure' in mice with diabetes http://t.co/n24OLXY,,,,,
11295,2011-04-26 03:21:02+00:00,sjqp2100,Check this post:  Is It Possible to Reverse Your Diabetes Naturally? http://bit.ly/,,,,,
11296,2011-04-26 01:32:50+00:00,WeddingInstruct,Reverse Type 2 Diabetes in 10 Steps Ebook: Explains the real root causes of Type 2 diabetes and how to reverse/c... http://bit.ly/eKEx3S,,,,,
11297,2011-04-26 00:24:47+00:00,Yan16109,Natural Cures For Diabetes - How to Reverse Diabetes With Your Lifestyle and Diet http://t.co/Q9yTgL8,,,,,
11298,2011-04-25 23:53:19+00:00,drsol,Low carbohydrate diet may reverse kidney failure in people with diabetes http://ping.fm/J90C5,,,,,
11299,2011-04-25 23:45:01+00:00,kenradio,Diet 'can reverse kidney failure' in mice with diabetes - http://bbc.in/el6fd3,,,,,
11300,2011-04-25 23:05:47+00:00,4Diabetes,High fat diet 'can reverse kidney failure' in mice with diabetes ...: A controlled diet high in fat and low in c... http://bit.ly/gBBH2P,,,,,
11301,2011-04-25 22:56:57+00:00,htipss,7 Steps to Reverse Diabetes http://bit.ly/h01GdA,,,,,
11302,2011-04-25 22:34:33+00:00,allthingsfit,Low Carbohydrate Diet May Reverse Kidney Failure in People With Diabetes: Low Carbohydrate Diet May Reverse Kidn... http://bit.ly/eeriYA,,,,,
11303,2011-04-25 21:25:08+00:00,Retilob,BBC News Dietcan reverse kidney failure in mice with diabetes http://bit.ly/fSQ55R,,,,,
11304,2011-04-25 21:24:34+00:00,info_and_power,"Prevent, Treat, and Reverse Diabetesâ€”â€“Pregnancy Nutrition Guidelines For A Healthy Pregnancyâ€”â€”Tell Me What to Ea... http://bit.ly/eXR3Od",,,,,
11305,2011-04-25 21:24:33+00:00,insight_happens,"Prevent, Treat, and Reverse Diabetesâ€”â€“Pregnancy Nutrition Guidelines For A Healthy Pregnancyâ€”â€”Tell Me What to Ea... http://bit.ly/eXR3Od",,,,,
11306,2011-04-25 21:24:33+00:00,happenings_know,"Prevent, Treat, and Reverse Diabetesâ€”â€“Pregnancy Nutrition Guidelines For A Healthy Pregnancyâ€”â€”Tell Me What to Ea... http://bit.ly/eXR3Od",,,,,
11307,2011-04-25 21:24:32+00:00,knowing_insight,"Prevent, Treat, and Reverse Diabetesâ€”â€“Pregnancy Nutrition Guidelines For A Healthy Pregnancyâ€”â€”Tell Me What to Ea... http://bit.ly/eXR3Od",,,,,
11308,2011-04-25 21:24:32+00:00,power_of_info,"Prevent, Treat, and Reverse Diabetesâ€”â€“Pregnancy Nutrition Guidelines For A Healthy Pregnancyâ€”â€”Tell Me What to Ea... http://bit.ly/eXR3Od",,,,,
11309,2011-04-25 21:24:32+00:00,info_is_power,"Prevent, Treat, and Reverse Diabetesâ€”â€“Pregnancy Nutrition Guidelines For A Healthy Pregnancyâ€”â€”Tell Me What to Ea... http://bit.ly/eXR3Od",,,,,
11310,2011-04-25 21:24:32+00:00,CELEBRITY_BIG,"Prevent, Treat, and Reverse Diabetesâ€”â€“Pregnancy Nutrition Guidelines For A Healthy Pregnancyâ€”â€”Tell Me What to Ea... http://bit.ly/eXR3Od",,,,,
11311,2011-04-25 21:24:31+00:00,News2Products,"Prevent, Treat, and Reverse Diabetesâ€”â€“Pregnancy Nutrition Guidelines For A Healthy Pregnancyâ€”â€”Tell Me What to Ea... http://bit.ly/eXR3Od",,,,,
11312,2011-04-25 21:24:31+00:00,HAPPENINGS1NOW,"Prevent, Treat, and Reverse Diabetesâ€”â€“Pregnancy Nutrition Guidelines For A Healthy Pregnancyâ€”â€”Tell Me What to Ea... http://bit.ly/eXR3Od",,,,,
11313,2011-04-25 21:09:37+00:00,HowToAnything,"http://t.co/5NgN2ct Simply Raw.....
Free Video Series
Reverse Diabetes in 30 Days!
Today is the 3rd Annual Reversing Diabetes Action Day",,,,,
11314,2011-04-25 21:00:38+00:00,djhfoundation,"High-fat diet is brutal, but it might reverse kidney damage from diabetes: http://bit.ly/goqyyE",,,,,
11315,2011-04-25 18:51:06+00:00,HealthCareersNZ,Diet 'can reverse kidney failure' in mice with diabetes: http://www.bbc.co.uk/news/health-13134292 http://fb.me/UbBMGN2k,,,,,
11316,2011-04-25 18:49:07+00:00,HealthySecrets_,New Article: Diet may reverse diabetes kidney failure http://dlvr.it/PgqgS,,,,,
11317,2011-04-25 18:09:48+00:00,healthyremedy,Drink this alkaline water knowing that you wanted to stop taking insulin to cope with diabetes and in some cases reverse symptoms,,,,,
11318,2011-04-25 18:03:02+00:00,weightloss986,BBC News Dietcan reverse kidney failure in mice with diabetes http://bit.ly/dOK6W3,,,,,
11319,2011-04-25 18:01:51+00:00,SunshineGirl787,BBC News Dietcan reverse kidney failure in mice with diabetes: A diet high in fat and low in carbohydrate can re... http://bit.ly/fuxb5g,,,,,
11320,2011-04-25 17:09:57+00:00,signsofdiabetes,Know These Signs of Diabetes In Women before its too late . you can even reverse your Diabetes http://tinyurl.com/SignsOfdiabetesInWomen,,,,,
11321,2011-04-25 16:42:37+00:00,AJoyHealthLife,"Today is the 3rd annual Reversing Diabetes Action Day!  It IS possible to reverse diabetes naturally.  I did it, and you can too.",,,,,
11322,2011-04-25 16:31:14+00:00,TotalBSolutions,"Lowering your body fat % helps stave off diseases and lowers high blood pressure, cholesterol, and can also reverse diabetes!",,,,,
11323,2011-04-25 15:55:16+00:00,mhiriart,BBC News - Diet 'can reverse kidney failure' in mice with diabetes - http://bbc.in/guedI2,,,,,
11324,2011-04-25 15:20:06+00:00,diabeticmart,High-fat diet may help reverse kidney damage Got cravings? Dona t give in http://bit.ly/ewQVx3  #diabetes,,,,,
11325,2011-04-25 14:30:17+00:00,TodaysDiabetes,#Reverse your Type 2 #Diabetes with #Treatment! http://vltb.com/3eadcf60?16618,,,,,
11326,2011-04-25 14:00:36+00:00,brihunt,High fat diet 'can reverse kidney failure' in mice with diabetes ...: A controlled diet high in fat and low in c... http://bit.ly/eaY05b,,,,,
11327,2011-04-25 13:56:13+00:00,FitnessHealthSo,"Lowering your body fat % helps stave off diseases and lowers high blood pressure, cholesterol, and can also reverse diabetes!",,,,,
11328,2011-04-25 13:53:39+00:00,HowToAnything,"http://t.co/5NgN2ct Simply Raw.....
Free Video Series
Reverse Diabetes in 30 Days!",,,,,
11329,2011-04-25 13:40:09+00:00,valarcher,Reverse Diabetes on Sale for 5 Days http://aweber.com/t/tp2E,,,,,
11330,2011-04-25 13:00:15+00:00,hmsilverman,Study drug may slow or even reverse diabetic kidney damage. http://bit.ly/gTcwmL #Diabetes,,,,,
11331,2011-04-25 13:00:15+00:00,The_Pillbook,Study drug may slow or even reverse diabetic kidney damage. http://bit.ly/gTcwmL #Diabetes,,,,,
11332,2011-04-25 12:20:21+00:00,SuzanStMaur,BBC News - Diet 'can reverse kidney failure' in mice with diabetes // BUT WILL SEND CHOLESTEROL THRU ROOF? http://bbc.in/guedI2,,,,,
11333,2011-04-25 12:15:37+00:00,MedinaPubHealth,How To Reverse The Effects Of Type 2 Diabetes - http://t.co/x6bzKGK - #diabetes #health #fitness #diet #nutrition #paleo,,,,,
11334,2011-04-25 10:38:35+00:00,Diabetes_Infoox,Diabetic Nerve Damage - Learn to Stop and Reverse It Now http://bit.ly/gQ5kmm,,,,,
11335,2011-04-25 10:16:11+00:00,leeshasdiet,High fat diet 'can reverse kidney failure' in mice with diabetes ...: A controlled diet high in fat and low in c... http://bit.ly/g9DrM8,,,,,
11336,2011-04-25 09:57:35+00:00,HealthySecrets_,New Article: Low carbohydrate diet may reverse kidney failure in people with diabetes http://dlvr.it/PdN07,,,,,
11337,2011-04-25 09:50:18+00:00,hemroirdsrelief,"High-fat, low-carb diet may reverse kidney failure â€“ study: Kidney failure is a main complication of diabetes, b... http://bit.ly/hEwjwz",,,,,
11338,2011-04-25 09:49:42+00:00,eatbalanced,Diet 'can reverse kidney failure' in mice with diabetes - http://bbc.in/guedI2 Interesting but dangerous. High fat diet not advisable.,,,,,
11339,2011-04-25 09:49:09+00:00,Priya_Raj,"High-fat, low-carb diet may reverse kidney failure â€“ study: Kidney failure is a main complication of diabetes, b... http://bit.ly/fmso8F",,,,,
11340,2011-04-25 09:48:52+00:00,RaskiJoventura,"High-fat, low-carb diet may reverse kidney failure â€“ study â€“ Times of Malta http://dlvr.it/PdJQY #Diabetes #Medical",,,,,
11341,2011-04-25 09:38:31+00:00,DanaTight,"High-fat, low-carb diet may reverse kidney failure â€“ study: Kidney failure is a main complication of diabetes, b... http://bit.ly/eNnFGp",,,,,
11342,2011-04-25 09:34:02+00:00,Qaliana,"High-fat, low-carb diet may reverse kidney failure â€“ study: Kidney failure is a main complication of diabetes, b... http://bit.ly/eIiwEn",,,,,
11343,2011-04-25 09:25:52+00:00,SoLexiaFitness,"High-fat, low-carb diet may reverse kidney failure â€“ study: Kidney failure is a main complication of diabetes, b... http://bit.ly/hmZ2xh",,,,,
11344,2011-04-25 09:25:51+00:00,trcaprini,"High-fat, low-carb diet may reverse kidney failure â€“ study: Kidney failure is a main complication of diabetes, b... http://bit.ly/ge0nSn",,,,,
11345,2011-04-25 09:25:50+00:00,candlebychris,"High-fat, low-carb diet may reverse kidney failure â€“ study: Kidney failure is a main complication of diabetes, b... http://bit.ly/eD4MyA",,,,,
11346,2011-04-25 09:25:49+00:00,tifajhonson,"High-fat, low-carb diet may reverse kidney failure â€“ study: Kidney failure is a main complication of diabetes, b... http://bit.ly/hd677D",,,,,
11347,2011-04-25 09:25:48+00:00,thyfirstlewis,"High-fat, low-carb diet may reverse kidney failure â€“ study: Kidney failure is a main complication of diabetes, b... http://bit.ly/hDb65U",,,,,
11348,2011-04-25 09:25:43+00:00,TazzzzMan,"High-fat, low-carb diet may reverse kidney failure â€“ study: Kidney failure is a main complication of diabetes, b... http://bit.ly/g593sn",,,,,
11349,2011-04-25 09:21:52+00:00,HowToAnything,"http://t.co/5NgN2ct Simply Raw.....
Free Video Series
Reverse Diabetes in 30 Days!",,,,,
11350,2011-04-25 09:01:30+00:00,annhoffmann,"High-fat, low-carb diet may reverse kidney failure â€“ study: Kidney failure is a main complication of diabetes, b... http://bit.ly/fSaNn6",,,,,
11351,2011-04-25 09:01:26+00:00,healthygirl1978,"High-fat, low-carb diet may reverse kidney failure â€“ study: Kidney failure is a main complication of diabetes, b... http://bit.ly/euml0G",,,,,
11352,2011-04-25 09:01:25+00:00,jillpson,"High-fat, low-carb diet may reverse kidney failure â€“ study: Kidney failure is a main complication of diabetes, b... http://bit.ly/hMwf9C",,,,,
11353,2011-04-25 09:01:25+00:00,danielamars,"High-fat, low-carb diet may reverse kidney failure â€“ study: Kidney failure is a main complication of diabetes, b... http://bit.ly/hMwf9C",,,,,
11354,2011-04-25 09:01:25+00:00,janialia,"High-fat, low-carb diet may reverse kidney failure â€“ study: Kidney failure is a main complication of diabetes, b... http://bit.ly/hMwf9C",,,,,
11355,2011-04-25 08:53:14+00:00,winslimtips,RT @HealthHabits - How To Reverse The Effects Of Type 2 Diabetes - http://dld.bz/SmQD - #diabetes #health #fitness #diet #nutrition #paleo,,,,,
11356,2011-04-25 08:46:14+00:00,Becca_Bbop,RT @HealthHabits: How To Reverse The Effects Of Type 2 Diabetes - http://t.co/NqcpFQk - #diabetes #health #fitness #diet #nutrition #paleo,,,,,
11357,2011-04-25 08:38:32+00:00,suganthanmm,Low carbohydrate diet may reverse kidney failure in people with diabetes http://t.co/ATnW6ab via @AddThis,,,,,
11358,2011-04-25 08:28:26+00:00,TotalBSolutions,"Lowering your body fat % helps stave off diseases and lowers high blood pressure, cholesterol, and can also reverse diabetes!",,,,,
11359,2011-04-25 08:22:12+00:00,caloriediets,"High-fat, low-carb diet may reverse kidney failure â€“ study: Kidney failure is a main complication of diabetes, b... http://bit.ly/i199EL",,,,,
11360,2011-04-25 08:12:57+00:00,FurhanHussain,BBC News - Diet 'can reverse kidney failure' in mice with diabetes - http://bbc.in/guedI2,,,,,
11361,2011-04-25 08:08:13+00:00,selvan_tengy,"High-fat, low-carb diet may reverse kidney failure â€“ study: Kidney failure is a main complication of diabetes, b... http://bit.ly/h5PfOw",,,,,
11362,2011-04-25 07:14:46+00:00,diabetesforums,"Diet 'can reverse kidney failure' in mice with diabetes: http://www.bbc.co.uk/news/health-13134292 
 
A controll... http://dd4.us/e33Ckr",,,,,
11363,2011-04-25 06:58:35+00:00,TweetsInspire,BBC News - Diet 'can reverse kidney failure' in mice with diabetes: http://t.co/HVHKYX9,,,,,
11364,2011-04-25 06:51:08+00:00,Nathealings,"Reverse Diabetes in 30 days 
http://fitnessnectar.com/blog/index.php/2010/07/28/title_8",,,,,
11365,2011-04-25 06:06:52+00:00,Devar,"High Fat, Low Carbohydrate Diet 'can reverse kidney failure' in mice with diabetes http://www.bbc.co.uk/news/health-13134292",,,,,
11366,2011-04-25 05:53:07+00:00,HlthLiteracyABC,BBC News - Diet 'can reverse kidney failure' in mice with diabetes: http://t.co/l5JKyrk,,,,,
11367,2011-04-25 04:29:11+00:00,tommystoicut,BBC News - Diet 'can reverse kidney failure' in mice with diabetes - http://bbc.in/guedI2,,,,,
11368,2011-04-25 03:59:08+00:00,SOTTnet,Health & Wellness: High fat diet 'can reverse kidney failure' in mice with diabetes: A controlled diet high in f... http://bit.ly/eNaA4m,,,,,
11369,2011-04-25 03:20:48+00:00,kebaiibutsuyo,Low Carbohydrate High Fat Ketogenic Diet May Reverse Kidney Failure in People with Diabetes http://bit.ly/i2riOJ low carb diet,,,,,
11370,2011-04-25 03:20:41+00:00,loverjesuc,low carb diet Low Carbohydrate High Fat Ketogenic Diet May Reverse Kidney Failure in People with Diabetes   http://bit.ly/i2riOJ,,,,,
11371,2011-04-25 03:20:31+00:00,miraladyqb,,P http://bit.ly/i2riOJ Low Carbohydrate High Fat Ketogenic Diet May Reverse Kidney Failure in People with Diabetes low carb diet,,,,
11372,2011-04-25 03:08:53+00:00,bangkokdetox,Diet 'can reverse kidney failure' in mice with diabetes - http://bbc.in/guedI2,,,,,
11373,2011-04-25 01:44:55+00:00,gurms,87% fat diet 'can reverse kidney failure' in mice with diabetes http://bbc.in/emhEjr,,,,,
11374,2011-04-25 01:39:06+00:00,CherieZaremba,"LOS ANGELES â€“ A high-fat â€œketogenicâ€ diet may reverse the kidney damage caused by diabetes, a study published on... http://bit.ly/eH0iwH",,,,,
11375,2011-04-25 01:39:06+00:00,DorthyKish,"LOS ANGELES â€“ A high-fat â€œketogenicâ€ diet may reverse the kidney damage caused by diabetes, a study published on... http://bit.ly/eH0iwH",,,,,
11376,2011-04-25 01:39:06+00:00,ThereseBence,"LOS ANGELES â€“ A high-fat â€œketogenicâ€ diet may reverse the kidney damage caused by diabetes, a study published on... http://bit.ly/eH0iwH",,,,,
11377,2011-04-25 01:39:06+00:00,JosieChichester,"LOS ANGELES â€“ A high-fat â€œketogenicâ€ diet may reverse the kidney damage caused by diabetes, a study published on... http://bit.ly/eH0iwH",,,,,
11378,2011-04-25 01:23:40+00:00,drgaryrothfeld,Dr. Gary Rothfeld FamHealthGuide: Diet 'can reverse kidney failure' in mice with diabetes http://b... http://bit.ly/eVA7xZ Gary Rothfeld,,,,,
11379,2011-04-25 01:04:10+00:00,MichaelJJue,Diet 'can reverse kidney failure' in mice with diabetes http://flne.ws/26689775 on Fluent News,,,,,
11380,2011-04-25 00:24:25+00:00,corex3m,BBC News - Diet 'can reverse kidney failure' in mice with diabetes - http://bbc.in/guedI2,,,,,
11381,2011-04-25 00:13:15+00:00,simsron,Diet 'can reverse kidney failure' in mice with diabetes http://flne.ws/26689775 on Fluent News,,,,,
11382,2011-04-24 23:48:42+00:00,Pat19eighty4,Diet 'can reverse #kidney failure' in mice with #diabetes - http://bbc.in/guedI2,,,,,
11383,2011-04-24 23:24:27+00:00,FittitFlipboard,A high-fat u201cketogenicu201d diet may reverse the kidney damage caused by diabetes... http://bit.ly/fu61MQ,,,,,
11384,2011-04-24 22:18:32+00:00,myfoggybrain,Diet 'can reverse kidney failure' in mice with diabetes http://zite.to/dUUqgV,,,,,
11385,2011-04-24 21:28:24+00:00,tiffanyinmtl,RT @Injury_Claims_: Diet 'can reverse kidney failure' in mice with diabetes - http://bbc.in/guedI2,,,,,
11386,2011-04-24 21:03:48+00:00,SimoneParini,BBC News - Diet 'can reverse kidney failure' in mice with diabetes http://www.bbc.co.uk/news/health-13134292,,,,,
11387,2011-04-24 20:55:13+00:00,ContaxArt,Diet 'can reverse kidney failure' in mice with diabetes - http://bbc.in/guedI2,,,,,
11388,2011-04-24 20:53:53+00:00,Waptecmedia,BBC News - Diet 'can reverse kidney failure' in mice with diabetes http://www.bbc.co.uk/news/health-13134292,,,,,
11389,2011-04-24 19:20:12+00:00,TodaysDiabetes,#Reverse your Type 2 #Diabetes with #Treatment! http://vltb.com/3eadcf60?16449,,,,,
11390,2011-04-24 19:17:14+00:00,Tashanna_Parris,Diet 'can reverse kidney failure' in mice with diabetes - http://tinyurl.com/3s6tl4f,,,,,
11391,2011-04-24 19:17:14+00:00,BajanSunOnline,Diet 'can reverse kidney failure' in mice with diabetes - http://tinyurl.com/3s6tl4f,,,,,
11392,2011-04-24 19:17:10+00:00,BajanSunOnline,Diet 'can reverse kidney failure' in mice with diabetes - http://tinyurl.com/3f3dvds,,,,,
11393,2011-04-24 18:58:25+00:00,PolicyThinkShop,BBC News - Diet 'can reverse kidney failure' in mice with diabetes: http://t.co/qjaCJz3,,,,,
